after_stage,rank,rider,cumulative_s,gap_s,stages_completed,status
13,21,B. MCNULTY,171422,1111,13,DERIVED_REPRODUCIBLE
13,22,S. KUSS,171563,1252,13,DERIVED_REPRODUCIBLE
13,23,P. CASTRILLO,172130,1819,13,DERIVED_REPRODUCIBLE
13,24,T. BENOOT,172308,1997,13,DERIVED_REPRODUCIBLE
13,25,N. PRODHOMME,172859,2548,13,DERIVED_REPRODUCIBLE
13,26,H. TEJADA,173108,2797,13,DERIVED_REPRODUCIBLE
13,27,C. VERONA,173124,2813,13,DERIVED_REPRODUCIBLE
13,28,L. VAN EETVELT,173224,2913,13,DERIVED_REPRODUCIBLE
13,29,T. ARENSMAN,173319,3008,13,DERIVED_REPRODUCIBLE
13,30,J. HINDLEY,173455,3144,13,DERIVED_REPRODUCIBLE
13,31,K. VAUQUELIN,173837,3526,13,DERIVED_REPRODUCIBLE
13,32,Q. HERMANS,174085,3774,13,DERIVED_REPRODUCIBLE
13,33,M. VACEK,174097,3786,13,DERIVED_REPRODUCIBLE
13,34,M. JORGENSON,174246,3935,13,DERIVED_REPRODUCIBLE
13,35,J. PARRA,174390,4079,13,DERIVED_REPRODUCIBLE
13,36,Q. SIMMONS,174462,4151,13,DERIVED_REPRODUCIBLE
13,37,D. GEE,174478,4167,13,DERIVED_REPRODUCIBLE
13,38,I. IZAGIRRE,174584,4273,13,DERIVED_REPRODUCIBLE
13,39,R. GARCIA,174709,4398,13,DERIVED_REPRODUCIBLE
13,40,M. HIRSCHI,174809,4498,13,DERIVED_REPRODUCIBLE
13,41,A. BAUDIN,174844,4533,13,DERIVED_REPRODUCIBLE
13,42,F. GROSSSCHARTNER,174860,4549,13,DERIVED_REPRODUCIBLE
13,43,G. MARTIN GUYONNET,174962,4651,13,DERIVED_REPRODUCIBLE
13,44,N. BREUILLARD,175009,4698,13,DERIVED_REPRODUCIBLE
13,45,E. RUBIO,175202,4891,13,DERIVED_REPRODUCIBLE
13,46,S. HIGUITA,175218,4907,13,DERIVED_REPRODUCIBLE
13,47,A. TIBERI,175310,4999,13,DERIVED_REPRODUCIBLE
13,48,B. O'CONNOR,175452,5141,13,DERIVED_REPRODUCIBLE
13,49,V. PARET PEINTRE,175493,5182,13,DERIVED_REPRODUCIBLE
13,50,C. BRAZ AFONSO,175494,5183,13,DERIVED_REPRODUCIBLE
13,51,M. VAN GILS,175497,5186,13,DERIVED_REPRODUCIBLE
13,52,T. FOSS,175629,5318,13,DERIVED_REPRODUCIBLE
13,53,J. DELBOVE,175637,5326,13,DERIVED_REPRODUCIBLE
13,54,T. WELLENS,175812,5501,13,DERIVED_REPRODUCIBLE
13,55,L. CRAPS,176034,5723,13,DERIVED_REPRODUCIBLE
13,56,R. GREGOIRE,176038,5727,13,DERIVED_REPRODUCIBLE
13,57,A. BALDERSTONE,176069,5758,13,DERIVED_REPRODUCIBLE
13,58,M. RICCITELLO,176289,5978,13,DERIVED_REPRODUCIBLE
13,59,M. CATTANEO,176340,6029,13,DERIVED_REPRODUCIBLE
13,60,A. SKAARSETH,176353,6042,13,DERIVED_REPRODUCIBLE
13,61,M. MATTHEWS,176657,6346,13,DERIVED_REPRODUCIBLE
13,62,X. MEURISSE,176659,6348,13,DERIVED_REPRODUCIBLE
13,63,J. ROMO,176763,6452,13,DERIVED_REPRODUCIBLE
13,64,M. VALGREN,176778,6467,13,DERIVED_REPRODUCIBLE
13,65,A. PARET PEINTRE,176869,6558,13,DERIVED_REPRODUCIBLE
13,66,A. ARANBURU,177035,6724,13,DERIVED_REPRODUCIBLE
13,67,M. SCHMID,177124,6813,13,DERIVED_REPRODUCIBLE
13,68,D. CARUSO,177142,6831,13,DERIVED_REPRODUCIBLE
13,69,M. VERCHER,177204,6893,13,DERIVED_REPRODUCIBLE
13,70,Q. PACHER,177224,6913,13,DERIVED_REPRODUCIBLE
13,71,M. VAN DER POEL,177265,6954,13,DERIVED_REPRODUCIBLE
13,72,R. PLUIMERS,177415,7104,13,DERIVED_REPRODUCIBLE
13,73,A. DELETTRE,177416,7105,13,DERIVED_REPRODUCIBLE
13,74,G. BENNETT,177491,7180,13,DERIVED_REPRODUCIBLE
13,75,L. GERMANI,177495,7184,13,DERIVED_REPRODUCIBLE
13,76,L. PLAPP,177498,7187,13,DERIVED_REPRODUCIBLE
13,77,M. PEDERSEN,177580,7269,13,DERIVED_REPRODUCIBLE
13,78,J. STUYVEN,177584,7273,13,DERIVED_REPRODUCIBLE
13,79,N. OLIVEIRA,177668,7357,13,DERIVED_REPRODUCIBLE
13,80,V. VAN MECHELEN,177731,7420,13,DERIVED_REPRODUCIBLE
13,81,B. HEALY,177803,7492,13,DERIVED_REPRODUCIBLE
13,82,K. ASGREEN,177812,7501,13,DERIVED_REPRODUCIBLE
13,83,T. SKUJINS,177817,7506,13,DERIVED_REPRODUCIBLE
13,84,V. CAMPENAERTS,177819,7508,13,DERIVED_REPRODUCIBLE
13,85,L. VERVAEKE,177841,7530,13,DERIVED_REPRODUCIBLE
13,86,E. COSTIOU,177866,7555,13,DERIVED_REPRODUCIBLE
13,87,A. JOHANNESSEN,177884,7573,13,DERIVED_REPRODUCIBLE
13,88,J. CEPEDA,177895,7584,13,DERIVED_REPRODUCIBLE
13,89,G. ZIMMERMANN,178007,7696,13,DERIVED_REPRODUCIBLE
13,90,C. RUSSO,178234,7923,13,DERIVED_REPRODUCIBLE
13,91,M. LE BERRE,178270,7959,13,DERIVED_REPRODUCIBLE
13,92,N. POLITT,178288,7977,13,DERIVED_REPRODUCIBLE
13,93,M. CORT NIELSEN,178501,8190,13,DERIVED_REPRODUCIBLE
13,94,D. HOWSON,178623,8312,13,DERIVED_REPRODUCIBLE
13,95,M. MOHORIC,178627,8316,13,DERIVED_REPRODUCIBLE
13,96,J. ABRAHAMSEN,178674,8363,13,DERIVED_REPRODUCIBLE
13,97,F. VAN DEN BROEK,178778,8467,13,DERIVED_REPRODUCIBLE
13,98,B. ARMIRAIL,178811,8500,13,DERIVED_REPRODUCIBLE
13,99,J. TRATNIK,178854,8543,13,DERIVED_REPRODUCIBLE
13,100,B. VAN MOER,178877,8566,13,DERIVED_REPRODUCIBLE
13,101,N. DENZ,178937,8626,13,DERIVED_REPRODUCIBLE
13,102,B. THOMAS,178958,8647,13,DERIVED_REPRODUCIBLE
13,103,A. CHARMIG,179011,8700,13,DERIVED_REPRODUCIBLE
13,104,M. WALKER,179057,8746,13,DERIVED_REPRODUCIBLE
13,105,P. HAGENES,179093,8782,13,DERIVED_REPRODUCIBLE
13,106,E. VERSTRYNGE,179103,8792,13,DERIVED_REPRODUCIBLE
13,107,F. ENGELHARDT,179176,8865,13,DERIVED_REPRODUCIBLE
13,108,M. HEßMANN,179245,8934,13,DERIVED_REPRODUCIBLE
13,109,S. BERWICK,179246,8935,13,DERIVED_REPRODUCIBLE
13,110,W. BARGUIL,179293,8982,13,DERIVED_REPRODUCIBLE
13,111,T. GUERNALEC,179453,9142,13,DERIVED_REPRODUCIBLE
13,112,R. STANNARD,179480,9169,13,DERIVED_REPRODUCIBLE
13,113,M. FRIGO,179483,9172,13,DERIVED_REPRODUCIBLE
13,114,L. DURBRIDGE,179495,9184,13,DERIVED_REPRODUCIBLE
13,115,M. STORER,179505,9194,13,DERIVED_REPRODUCIBLE
13,116,N. VINOKUROV,179519,9208,13,DERIVED_REPRODUCIBLE
13,117,E. PLANCKAERT,179580,9269,13,DERIVED_REPRODUCIBLE
13,118,A. KIRSCH,179693,9382,13,DERIVED_REPRODUCIBLE
13,119,X. AZPARREN IRURZUN,179763,9452,13,DERIVED_REPRODUCIBLE
13,120,S. OLDANI,179854,9543,13,DERIVED_REPRODUCIBLE
13,121,J. RICKAERT,179858,9547,13,DERIVED_REPRODUCIBLE
13,122,S. VELASCO,179876,9565,13,DERIVED_REPRODUCIBLE
13,123,M. TEUNISSEN,179978,9667,13,DERIVED_REPRODUCIBLE
13,124,T. VAN DIJKE,180029,9718,13,DERIVED_REPRODUCIBLE
13,125,A. TURGIS,180060,9749,13,DERIVED_REPRODUCIBLE
13,126,H. PAGE,180064,9753,13,DERIVED_REPRODUCIBLE
13,127,F. VERMEERSCH,180129,9818,13,DERIVED_REPRODUCIBLE
13,128,F. GANNA,180131,9820,13,DERIVED_REPRODUCIBLE
13,129,M. KWIATKOWSKI,180136,9825,13,DERIVED_REPRODUCIBLE
13,130,A. GATE,180160,9849,13,DERIVED_REPRODUCIBLE
13,131,F. WRIGHT,180168,9857,13,DERIVED_REPRODUCIBLE
13,132,J. NICOLAU,180279,9968,13,DERIVED_REPRODUCIBLE
13,133,J. OTRUBA,180287,9976,13,DERIVED_REPRODUCIBLE
13,134,R. DHONDT,180326,10015,13,DERIVED_REPRODUCIBLE
13,135,D. GODON,180335,10024,13,DERIVED_REPRODUCIBLE
13,136,D. HOOLE,180354,10043,13,DERIVED_REPRODUCIBLE
13,137,G. STEINHAUSER,180468,10157,13,DERIVED_REPRODUCIBLE
13,138,K. NEILANDS,180498,10187,13,DERIVED_REPRODUCIBLE
13,139,B. GIRMAY,180501,10190,13,DERIVED_REPRODUCIBLE
13,140,S. WAERENSKJOLD,180557,10246,13,DERIVED_REPRODUCIBLE
13,141,T. VAN ASBROECK,180661,10350,13,DERIVED_REPRODUCIBLE
13,142,H. ARTZ,180721,10410,13,DERIVED_REPRODUCIBLE
13,143,E. AFFINI,180764,10453,13,DERIVED_REPRODUCIBLE
13,144,J. ALAPHILIPPE,180766,10455,13,DERIVED_REPRODUCIBLE
13,145,J. PHILIPSEN,180818,10507,13,DERIVED_REPRODUCIBLE
13,146,M. KANTER,180933,10622,13,DERIVED_REPRODUCIBLE
13,147,L. SLOCK,180964,10653,13,DERIVED_REPRODUCIBLE
13,148,D. VAN BAARLE,181007,10696,13,DERIVED_REPRODUCIBLE
13,149,P. EENKHOORN,181042,10731,13,DERIVED_REPRODUCIBLE
13,150,T. MARSMAN,181047,10736,13,DERIVED_REPRODUCIBLE
13,151,P. BITTNER,181124,10813,13,DERIVED_REPRODUCIBLE
13,152,J. TARLING,181212,10901,13,DERIVED_REPRODUCIBLE
13,153,S. DILLIER,181241,10930,13,DERIVED_REPRODUCIBLE
13,154,N. MÄRKL,181268,10957,13,DERIVED_REPRODUCIBLE
13,155,P. ACKERMANN,181286,10975,13,DERIVED_REPRODUCIBLE
13,156,J. STEWART,181369,11058,13,DERIVED_REPRODUCIBLE
13,157,J. DEGENKOLB,181381,11070,13,DERIVED_REPRODUCIBLE
13,158,J. BIERMANS,181403,11092,13,DERIVED_REPRODUCIBLE
13,159,M. HALLER,181428,11117,13,DERIVED_REPRODUCIBLE
13,160,D. BALLERINI,181608,11297,13,DERIVED_REPRODUCIBLE
13,161,P. ALLEGAERT,181684,11373,13,DERIVED_REPRODUCIBLE
13,162,B. VEISTROFFER,181747,11436,13,DERIVED_REPRODUCIBLE
13,163,M. FRETIN,181752,11441,13,DERIVED_REPRODUCIBLE
13,164,J. VAN DEN BERG,181790,11479,13,DERIVED_REPRODUCIBLE
13,165,T. MERLIER,182002,11691,13,DERIVED_REPRODUCIBLE
13,166,M. LOUVEL,182045,11734,13,DERIVED_REPRODUCIBLE
13,167,P. BAUHAUS,182047,11736,13,DERIVED_REPRODUCIBLE
13,168,O. KOOIJ,182052,11741,13,DERIVED_REPRODUCIBLE
13,169,L. ASKEY,182063,11752,13,DERIVED_REPRODUCIBLE
13,170,C. BOL,182107,11796,13,DERIVED_REPRODUCIBLE
13,171,K. GRADEK,182223,11912,13,DERIVED_REPRODUCIBLE
14,1,T. POGACAR,184708,0,14,DERIVED_REPRODUCIBLE
14,2,J. VINGEGAARD,184978,270,14,DERIVED_REPRODUCIBLE
14,3,R. EVENEPOEL,185012,304,14,DERIVED_REPRODUCIBLE
14,4,P. SEIXAS,185027,319,14,DERIVED_REPRODUCIBLE
14,5,J. AYUSO,185030,322,14,DERIVED_REPRODUCIBLE
14,6,F. LIPOWITZ,185052,344,14,DERIVED_REPRODUCIBLE
14,7,I. DEL TORO,185058,350,14,DERIVED_REPRODUCIBLE
14,8,M. SKJELMOSE,185163,455,14,DERIVED_REPRODUCIBLE
14,9,T. PIDCOCK,185187,479,14,DERIVED_REPRODUCIBLE
14,10,L. MARTINEZ,185213,505,14,DERIVED_REPRODUCIBLE
14,11,E. BERNAL,185663,955,14,DERIVED_REPRODUCIBLE
14,12,J. JEGAT,185671,963,14,DERIVED_REPRODUCIBLE
14,13,I. VAN WILDER,185691,983,14,DERIVED_REPRODUCIBLE
14,14,T. JOHANNESSEN,185708,1000,14,DERIVED_REPRODUCIBLE
14,15,R. CARAPAZ,185859,1151,14,DERIVED_REPRODUCIBLE
14,16,D. PIGANZOLI,185863,1155,14,DERIVED_REPRODUCIBLE
14,17,Y. VOISARD,185864,1156,14,DERIVED_REPRODUCIBLE
14,18,A. YATES,186034,1326,14,DERIVED_REPRODUCIBLE
14,19,S. KUSS,186180,1472,14,DERIVED_REPRODUCIBLE
14,20,B. MCNULTY,186856,2148,14,DERIVED_REPRODUCIBLE
14,21,S. QUINN,187215,2507,14,DERIVED_REPRODUCIBLE
14,22,T. BENOOT,187500,2792,14,DERIVED_REPRODUCIBLE
14,23,N. PRODHOMME,187857,3149,14,DERIVED_REPRODUCIBLE
14,24,J. HINDLEY,188477,3769,14,DERIVED_REPRODUCIBLE
14,25,C. VERONA,188585,3877,14,DERIVED_REPRODUCIBLE
14,26,P. CASTRILLO,188680,3972,14,DERIVED_REPRODUCIBLE
14,27,T. ARENSMAN,188999,4291,14,DERIVED_REPRODUCIBLE
14,28,L. VAN EETVELT,189032,4324,14,DERIVED_REPRODUCIBLE
14,29,D. GEE,189095,4387,14,DERIVED_REPRODUCIBLE
14,30,Q. SIMMONS,189576,4868,14,DERIVED_REPRODUCIBLE
14,31,M. JORGENSON,189707,4999,14,DERIVED_REPRODUCIBLE
14,32,H. TEJADA,189731,5023,14,DERIVED_REPRODUCIBLE
14,33,K. VAUQUELIN,189833,5125,14,DERIVED_REPRODUCIBLE
14,34,E. RUBIO,189936,5228,14,DERIVED_REPRODUCIBLE
14,35,Q. HERMANS,190150,5442,14,DERIVED_REPRODUCIBLE
14,36,F. GROSSSCHARTNER,190453,5745,14,DERIVED_REPRODUCIBLE
14,37,V. PARET PEINTRE,190621,5913,14,DERIVED_REPRODUCIBLE
14,38,M. VACEK,190627,5919,14,DERIVED_REPRODUCIBLE
14,39,B. O'CONNOR,190644,5936,14,DERIVED_REPRODUCIBLE
14,40,M. HIRSCHI,190805,6097,14,DERIVED_REPRODUCIBLE
14,41,R. GARCIA,190880,6172,14,DERIVED_REPRODUCIBLE
14,42,M. VAN GILS,190929,6221,14,DERIVED_REPRODUCIBLE
14,43,J. PARRA,190940,6232,14,DERIVED_REPRODUCIBLE
14,44,I. IZAGIRRE,191068,6360,14,DERIVED_REPRODUCIBLE
14,45,T. FOSS,191090,6382,14,DERIVED_REPRODUCIBLE
14,46,G. MARTIN GUYONNET,191133,6425,14,DERIVED_REPRODUCIBLE
14,47,S. HIGUITA,191214,6506,14,DERIVED_REPRODUCIBLE
14,48,A. TIBERI,191306,6598,14,DERIVED_REPRODUCIBLE
14,49,A. BAUDIN,191328,6620,14,DERIVED_REPRODUCIBLE
14,50,M. RICCITELLO,191481,6773,14,DERIVED_REPRODUCIBLE
14,51,N. BREUILLARD,191559,6851,14,DERIVED_REPRODUCIBLE
14,52,T. WELLENS,191648,6940,14,DERIVED_REPRODUCIBLE
14,53,C. BRAZ AFONSO,191665,6957,14,DERIVED_REPRODUCIBLE
14,54,M. CATTANEO,191801,7093,14,DERIVED_REPRODUCIBLE
14,55,X. MEURISSE,192199,7491,14,DERIVED_REPRODUCIBLE
14,56,R. GREGOIRE,192209,7501,14,DERIVED_REPRODUCIBLE
14,57,L. CRAPS,192277,7569,14,DERIVED_REPRODUCIBLE
14,58,J. DELBOVE,192315,7607,14,DERIVED_REPRODUCIBLE
14,59,M. SCHMID,192316,7608,14,DERIVED_REPRODUCIBLE
14,60,A. SKAARSETH,192349,7641,14,DERIVED_REPRODUCIBLE
14,61,A. BALDERSTONE,192553,7845,14,DERIVED_REPRODUCIBLE
14,62,A. PARET PEINTRE,192677,7969,14,DERIVED_REPRODUCIBLE
14,63,M. VALGREN,192774,8066,14,DERIVED_REPRODUCIBLE
14,64,J. ROMO,192934,8226,14,DERIVED_REPRODUCIBLE
14,65,M. MATTHEWS,192939,8231,14,DERIVED_REPRODUCIBLE
14,66,D. CARUSO,193138,8430,14,DERIVED_REPRODUCIBLE
14,67,A. DELETTRE,193252,8544,14,DERIVED_REPRODUCIBLE
14,68,Q. PACHER,193395,8687,14,DERIVED_REPRODUCIBLE
14,69,B. HEALY,193483,8775,14,DERIVED_REPRODUCIBLE
14,70,A. JOHANNESSEN,193497,8789,14,DERIVED_REPRODUCIBLE
14,71,A. ARANBURU,193519,8811,14,DERIVED_REPRODUCIBLE
14,72,L. VERVAEKE,193649,8941,14,DERIVED_REPRODUCIBLE
14,73,M. VAN DER POEL,193815,9107,14,DERIVED_REPRODUCIBLE
14,74,M. VERCHER,193888,9180,14,DERIVED_REPRODUCIBLE
14,75,J. STUYVEN,193949,9241,14,DERIVED_REPRODUCIBLE
14,76,R. PLUIMERS,193965,9257,14,DERIVED_REPRODUCIBLE
14,77,V. VAN MECHELEN,193974,9266,14,DERIVED_REPRODUCIBLE
14,78,L. PLAPP,193982,9274,14,DERIVED_REPRODUCIBLE
14,79,L. GERMANI,194045,9337,14,DERIVED_REPRODUCIBLE
14,80,M. PEDERSEN,194114,9406,14,DERIVED_REPRODUCIBLE
14,81,N. OLIVEIRA,194152,9444,14,DERIVED_REPRODUCIBLE
14,82,G. BENNETT,194169,9461,14,DERIVED_REPRODUCIBLE
14,83,K. ASGREEN,194296,9588,14,DERIVED_REPRODUCIBLE
14,84,V. CAMPENAERTS,194303,9595,14,DERIVED_REPRODUCIBLE
14,85,T. SKUJINS,194347,9639,14,DERIVED_REPRODUCIBLE
14,86,J. CEPEDA,194445,9737,14,DERIVED_REPRODUCIBLE
14,87,C. RUSSO,194516,9808,14,DERIVED_REPRODUCIBLE
14,88,E. COSTIOU,194544,9836,14,DERIVED_REPRODUCIBLE
14,89,G. ZIMMERMANN,194557,9849,14,DERIVED_REPRODUCIBLE
14,90,N. POLITT,194573,9865,14,DERIVED_REPRODUCIBLE
14,91,B. ARMIRAIL,194619,9911,14,DERIVED_REPRODUCIBLE
14,92,M. LE BERRE,194820,10112,14,DERIVED_REPRODUCIBLE
14,93,J. ABRAHAMSEN,194845,10137,14,DERIVED_REPRODUCIBLE
14,94,J. TRATNIK,194850,10142,14,DERIVED_REPRODUCIBLE
14,95,M. MOHORIC,195077,10369,14,DERIVED_REPRODUCIBLE
14,96,D. HOWSON,195107,10399,14,DERIVED_REPRODUCIBLE
14,97,M. CORT NIELSEN,195130,10422,14,DERIVED_REPRODUCIBLE
14,98,B. VAN MOER,195242,10534,14,DERIVED_REPRODUCIBLE
14,99,E. VERSTRYNGE,195274,10566,14,DERIVED_REPRODUCIBLE
14,100,F. VAN DEN BROEK,195328,10620,14,DERIVED_REPRODUCIBLE
14,101,F. ENGELHARDT,195347,10639,14,DERIVED_REPRODUCIBLE
14,102,N. DENZ,195421,10713,14,DERIVED_REPRODUCIBLE
14,103,M. STORER,195501,10793,14,DERIVED_REPRODUCIBLE
14,104,M. WALKER,195541,10833,14,DERIVED_REPRODUCIBLE
14,105,S. BERWICK,195611,10903,14,DERIVED_REPRODUCIBLE
14,106,B. THOMAS,195636,10928,14,DERIVED_REPRODUCIBLE
14,107,P. HAGENES,195643,10935,14,DERIVED_REPRODUCIBLE
14,108,M. HEßMANN,195795,11087,14,DERIVED_REPRODUCIBLE
14,109,W. BARGUIL,195843,11135,14,DERIVED_REPRODUCIBLE
14,110,T. GUERNALEC,195937,11229,14,DERIVED_REPRODUCIBLE
14,111,R. STANNARD,195964,11256,14,DERIVED_REPRODUCIBLE
14,112,M. FRIGO,195967,11259,14,DERIVED_REPRODUCIBLE
14,113,L. DURBRIDGE,196045,11337,14,DERIVED_REPRODUCIBLE
14,114,N. VINOKUROV,196049,11341,14,DERIVED_REPRODUCIBLE
14,115,X. AZPARREN IRURZUN,196247,11539,14,DERIVED_REPRODUCIBLE
14,116,E. PLANCKAERT,196258,11550,14,DERIVED_REPRODUCIBLE
14,117,S. VELASCO,196326,11618,14,DERIVED_REPRODUCIBLE
14,118,A. KIRSCH,196371,11663,14,DERIVED_REPRODUCIBLE
14,119,J. RICKAERT,196408,11700,14,DERIVED_REPRODUCIBLE
14,120,S. OLDANI,196483,11775,14,DERIVED_REPRODUCIBLE
14,121,T. VAN DIJKE,196566,11858,14,DERIVED_REPRODUCIBLE
14,122,M. TEUNISSEN,196607,11899,14,DERIVED_REPRODUCIBLE
14,123,F. GANNA,196615,11907,14,DERIVED_REPRODUCIBLE
14,124,M. KWIATKOWSKI,196620,11912,14,DERIVED_REPRODUCIBLE
14,125,G. STEINHAUSER,196639,11931,14,DERIVED_REPRODUCIBLE
14,126,F. VERMEERSCH,196679,11971,14,DERIVED_REPRODUCIBLE
14,127,F. WRIGHT,196698,11990,14,DERIVED_REPRODUCIBLE
14,128,A. GATE,196710,12002,14,DERIVED_REPRODUCIBLE
14,129,A. TURGIS,196738,12030,14,DERIVED_REPRODUCIBLE
14,130,H. PAGE,196742,12034,14,DERIVED_REPRODUCIBLE
14,131,R. DHONDT,196876,12168,14,DERIVED_REPRODUCIBLE
14,132,J. NICOLAU,196908,12200,14,DERIVED_REPRODUCIBLE
14,133,D. GODON,196964,12256,14,DERIVED_REPRODUCIBLE
14,134,J. OTRUBA,196965,12257,14,DERIVED_REPRODUCIBLE
14,135,D. HOOLE,197032,12324,14,DERIVED_REPRODUCIBLE
14,136,K. NEILANDS,197127,12419,14,DERIVED_REPRODUCIBLE
14,137,B. GIRMAY,197179,12471,14,DERIVED_REPRODUCIBLE
14,138,S. WAERENSKJOLD,197235,12527,14,DERIVED_REPRODUCIBLE
14,139,J. ALAPHILIPPE,197298,12590,14,DERIVED_REPRODUCIBLE
14,140,E. AFFINI,197314,12606,14,DERIVED_REPRODUCIBLE
14,141,L. SLOCK,197329,12621,14,DERIVED_REPRODUCIBLE
14,142,T. VAN ASBROECK,197339,12631,14,DERIVED_REPRODUCIBLE
14,143,H. ARTZ,197350,12642,14,DERIVED_REPRODUCIBLE
14,144,J. PHILIPSEN,197447,12739,14,DERIVED_REPRODUCIBLE
14,145,D. VAN BAARLE,197491,12783,14,DERIVED_REPRODUCIBLE
14,146,M. KANTER,197556,12848,14,DERIVED_REPRODUCIBLE
14,147,T. MARSMAN,197597,12889,14,DERIVED_REPRODUCIBLE
14,148,P. EENKHOORN,197671,12963,14,DERIVED_REPRODUCIBLE
14,149,P. BITTNER,197674,12966,14,DERIVED_REPRODUCIBLE
14,150,N. MÄRKL,197818,13110,14,DERIVED_REPRODUCIBLE
14,151,J. TARLING,197828,13120,14,DERIVED_REPRODUCIBLE
14,152,S. DILLIER,197870,13162,14,DERIVED_REPRODUCIBLE
14,153,P. ACKERMANN,197906,13198,14,DERIVED_REPRODUCIBLE
14,154,M. HALLER,197978,13270,14,DERIVED_REPRODUCIBLE
14,155,J. DEGENKOLB,198010,13302,14,DERIVED_REPRODUCIBLE
14,156,J. STEWART,198043,13335,14,DERIVED_REPRODUCIBLE
14,157,J. BIERMANS,198081,13373,14,DERIVED_REPRODUCIBLE
14,158,D. BALLERINI,198231,13523,14,DERIVED_REPRODUCIBLE
14,159,P. ALLEGAERT,198362,13654,14,DERIVED_REPRODUCIBLE
14,160,B. VEISTROFFER,198363,13655,14,DERIVED_REPRODUCIBLE
14,161,J. VAN DEN BERG,198419,13711,14,DERIVED_REPRODUCIBLE
14,162,M. FRETIN,198430,13722,14,DERIVED_REPRODUCIBLE
14,163,P. BAUHAUS,198676,13968,14,DERIVED_REPRODUCIBLE
14,164,T. MERLIER,198680,13972,14,DERIVED_REPRODUCIBLE
14,165,M. LOUVEL,198719,14011,14,DERIVED_REPRODUCIBLE
14,166,O. KOOIJ,198730,14022,14,DERIVED_REPRODUCIBLE
14,167,L. ASKEY,198741,14033,14,DERIVED_REPRODUCIBLE
14,168,C. BOL,198785,14077,14,DERIVED_REPRODUCIBLE
14,169,K. GRADEK,198901,14193,14,DERIVED_REPRODUCIBLE
15,1,T. POGACAR,200491,0,15,DERIVED_REPRODUCIBLE
15,2,R. EVENEPOEL,200791,300,15,DERIVED_REPRODUCIBLE
15,3,I. DEL TORO,200849,358,15,DERIVED_REPRODUCIBLE
15,4,P. SEIXAS,200874,383,15,DERIVED_REPRODUCIBLE
15,5,F. LIPOWITZ,200899,408,15,DERIVED_REPRODUCIBLE
15,6,J. AYUSO,200939,448,15,DERIVED_REPRODUCIBLE
15,7,M. SKJELMOSE,201069,578,15,DERIVED_REPRODUCIBLE
15,8,L. MARTINEZ,201119,628,15,DERIVED_REPRODUCIBLE
15,9,T. PIDCOCK,201170,679,15,DERIVED_REPRODUCIBLE
15,10,J. JEGAT,201657,1166,15,DERIVED_REPRODUCIBLE
15,11,Y. VOISARD,201795,1304,15,DERIVED_REPRODUCIBLE
15,12,R. CARAPAZ,201819,1328,15,DERIVED_REPRODUCIBLE
15,13,I. VAN WILDER,201820,1329,15,DERIVED_REPRODUCIBLE
15,14,A. YATES,201943,1452,15,DERIVED_REPRODUCIBLE
15,15,D. PIGANZOLI,201973,1482,15,DERIVED_REPRODUCIBLE
15,16,E. BERNAL,202952,2461,15,DERIVED_REPRODUCIBLE
15,17,S. KUSS,203229,2738,15,DERIVED_REPRODUCIBLE
15,18,T. JOHANNESSEN,203251,2760,15,DERIVED_REPRODUCIBLE
15,19,B. MCNULTY,203522,3031,15,DERIVED_REPRODUCIBLE
15,20,S. QUINN,204287,3796,15,DERIVED_REPRODUCIBLE
15,21,N. PRODHOMME,204298,3807,15,DERIVED_REPRODUCIBLE
15,22,T. BENOOT,204718,4227,15,DERIVED_REPRODUCIBLE
15,23,J. HINDLEY,204869,4378,15,DERIVED_REPRODUCIBLE
15,24,C. VERONA,205026,4535,15,DERIVED_REPRODUCIBLE
15,25,Q. SIMMONS,205501,5010,15,DERIVED_REPRODUCIBLE
15,26,E. RUBIO,206020,5529,15,DERIVED_REPRODUCIBLE
15,27,L. VAN EETVELT,206104,5613,15,DERIVED_REPRODUCIBLE
15,28,P. CASTRILLO,206134,5643,15,DERIVED_REPRODUCIBLE
15,29,T. ARENSMAN,206288,5797,15,DERIVED_REPRODUCIBLE
15,30,D. GEE,206403,5912,15,DERIVED_REPRODUCIBLE
15,31,K. VAUQUELIN,206688,6197,15,DERIVED_REPRODUCIBLE
15,32,M. JORGENSON,206756,6265,15,DERIVED_REPRODUCIBLE
15,33,F. GROSSSCHARTNER,207119,6628,15,DERIVED_REPRODUCIBLE
15,34,M. VAN GILS,207321,6830,15,DERIVED_REPRODUCIBLE
15,35,A. TIBERI,207357,6866,15,DERIVED_REPRODUCIBLE
15,36,G. MARTIN GUYONNET,207458,6967,15,DERIVED_REPRODUCIBLE
15,37,Q. HERMANS,207485,6994,15,DERIVED_REPRODUCIBLE
15,38,M. RICCITELLO,207610,7119,15,DERIVED_REPRODUCIBLE
15,39,H. TEJADA,207616,7125,15,DERIVED_REPRODUCIBLE
15,40,R. GARCIA,207663,7172,15,DERIVED_REPRODUCIBLE
15,41,B. O'CONNOR,207866,7375,15,DERIVED_REPRODUCIBLE
15,42,T. FOSS,208002,7511,15,DERIVED_REPRODUCIBLE
15,43,V. PARET PEINTRE,208018,7527,15,DERIVED_REPRODUCIBLE
15,44,J. PARRA,208072,7581,15,DERIVED_REPRODUCIBLE
15,45,A. BAUDIN,208125,7634,15,DERIVED_REPRODUCIBLE
