stage_number,km_from_start,waypoint_label,elevation_by_distance_m,window_start,window_end,window_width_s,sun_elevation_deg,sun_azimuth_deg,temperature_c,wind_speed_ms,wind_dir_deg,air_density_kgm3,headwind_ms,crosswind_ms,exposure_class
3,98.90,Colònia Molinou,753.00,2026-07-06 12:37:00+00:00,2026-07-06 12:51:00+00:00,840,68.002,210.709,34.00,2.40,163.00,1.0548,-2.34,0.52,TAILWIND
3,99.30,Colònia Pernau,757.00,2026-07-06 12:37:00+00:00,2026-07-06 12:51:00+00:00,840,67.999,210.706,34.00,2.40,163.00,1.0536,-2.39,0.21,TAILWIND
3,100.20,Colònia Herand,767.00,2026-07-06 12:38:00+00:00,2026-07-06 12:52:00+00:00,840,67.899,211.248,33.80,2.91,184.00,1.0532,-2.91,0.07,TAILWIND
3,107.00,RIBES DE FRESER,904.00,2026-07-06 12:47:00+00:00,2026-07-06 13:02:00+00:00,900,66.891,216.255,32.30,2.89,166.00,1.0309,-2.46,1.51,TAILWIND
3,114.40,PLANOLES,1173.31,2026-07-06 12:57:00+00:00,2026-07-06 13:13:00+00:00,960,65.694,221.331,31.60,3.20,129.00,1.0218,-0.30,3.19,CROSSWIND
3,115.30,Planès (N-260-GIV-4016),1203.69,2026-07-06 12:58:00+00:00,2026-07-06 13:15:00+00:00,1020,65.514,222.024,31.50,3.20,129.00,1.0169,0.63,3.14,CROSSWIND
3,118.10,GV-4016 Espinosa,1200.16,2026-07-06 13:02:00+00:00,2026-07-06 13:19:00+00:00,1020,65.023,223.822,31.30,3.20,129.00,1.0129,-3.02,1.05,TAILWIND
3,120.40,Fornells de la Muntanya,1305.57,2026-07-06 13:07:00+00:00,2026-07-06 13:24:00+00:00,1020,64.380,226.013,30.30,2.63,171.00,1.0006,1.59,2.10,CROSSWIND
3,123.40,TOSES (GIV-4016-VC),1401.82,2026-07-06 13:14:00+00:00,2026-07-06 13:32:00+00:00,1080,63.369,229.137,28.70,1.81,186.00,0.9902,0.72,1.66,LIGHT
3,127.70,Col de Toses,1796.51,2026-07-06 13:23:00+00:00,2026-07-06 13:43:00+00:00,1200,61.947,233.002,26.70,1.17,301.00,0.9728,1.00,0.60,LIGHT
3,131.80,LA MOLINA (GI-400-VC-GIV-4082),1759.04,2026-07-06 13:28:00+00:00,2026-07-06 13:49:00+00:00,1260,61.136,234.979,27.80,1.92,28.00,0.9796,0.55,1.84,LIGHT
3,132.80,GI-400 Tunnel de la Molina (GI-400-400-VC),1619.27,2026-07-06 13:29:00+00:00,2026-07-06 13:50:00+00:00,1260,60.988,235.328,28.10,0.78,320.00,0.9821,0.78,0.05,LIGHT
3,144.20,GV-4082 ALP (près) (GIV-4082-C-162),1198.44,2026-07-06 13:43:00+00:00,2026-07-06 14:05:00+00:00,1320,58.726,240.113,32.60,1.36,107.00,1.0233,-1.15,0.72,LIGHT
3,145.60,C-162 Escadarcs (près) (FONTANALS DE CERDANYA),1155.31,2026-07-06 13:45:00+00:00,2026-07-06 14:07:00+00:00,1320,58.396,240.735,32.80,2.62,162.00,1.0257,-2.46,0.90,TAILWIND
3,148.50,Queixans (près) (C-162-N-260) (FONTANALS DE CERDANYA),1112.51,2026-07-06 13:48:00+00:00,2026-07-06 14:10:00+00:00,1320,57.890,241.673,33.10,1.64,142.00,1.0225,-0.86,1.39,LIGHT
3,151.50,N-260 PUIGCERDÀ (N-260-N-152-N-154),1148.68,2026-07-06 13:52:00+00:00,2026-07-06 14:14:00+00:00,1320,57.214,242.878,33.30,5.80,89.00,1.0175,5.77,0.61,HEADWIND
3,156.20,N20 UR (N20-D618),1193.00,2026-07-06 13:57:00+00:00,2026-07-06 14:21:00+00:00,1440,56.200,244.596,32.20,5.20,91.00,1.0113,-1.93,4.83,CROSSWIND
3,158.90,D618 Villeneuve-des-Escaldes (ANGOUSTRINE-VILLENEUVE-DES-ESCALDES),1283.91,2026-07-06 14:01:00+00:00,2026-07-06 14:24:00+00:00,1380,55.595,245.587,31.20,5.53,96.00,1.0018,-1.65,5.28,CROSSWIND
3,159.80,Angoustrine (ANGOUSTRINE-VILLENEUVE-DES-ESCALDES),1332.41,2026-07-06 14:02:00+00:00,2026-07-06 14:25:00+00:00,1380,55.426,245.875,31.10,5.53,96.00,0.9999,1.95,5.18,CROSSWIND
3,165.80,TARGASONNE,1591.50,2026-07-06 14:12:00+00:00,2026-07-06 14:37:00+00:00,1500,53.522,248.843,27.80,4.50,90.00,0.9826,4.07,1.92,HEADWIND
3,167.80,Col de Fau (D618-D10 F),1632.80,2026-07-06 14:16:00+00:00,2026-07-06 14:42:00+00:00,1560,52.732,250.006,27.50,4.50,90.00,0.9770,2.52,3.73,CROSSWIND
3,168.40,D10 F ÉGAT,1648.91,2026-07-06 14:17:00+00:00,2026-07-06 14:43:00+00:00,1560,52.555,250.261,27.50,4.50,90.00,0.9756,3.16,3.21,CROSSWIND
3,169.80,FONT-ROMEU-ODEILLO-VIA (D10 F-D618),1720.93,2026-07-06 14:20:00+00:00,2026-07-06 14:46:00+00:00,1560,52.024,251.012,27.00,4.22,76.00,0.9707,3.44,2.44,HEADWIND
3,171.90,D618 L'Ermitage,1807.50,2026-07-06 14:24:00+00:00,2026-07-06 14:50:00+00:00,1560,51.314,251.985,26.00,4.24,75.00,0.9664,-1.84,3.82,CROSSWIND
3,172.30,Col du Calvaire,1829.91,2026-07-06 14:24:00+00:00,2026-07-06 14:51:00+00:00,1620,51.223,252.105,25.10,4.24,75.00,0.9704,3.88,1.72,HEADWIND
3,173.20,BOLQUÈRE,1799.50,2026-07-06 14:25:00+00:00,2026-07-06 14:52:00+00:00,1620,51.042,252.354,26.30,4.24,75.00,0.9712,4.05,1.25,HEADWIND
3,178.30,LA CABANASSE (D618-D118),1614.47,2026-07-06 14:32:00+00:00,2026-07-06 14:59:00+00:00,1620,49.772,254.036,28.10,2.83,82.00,0.9844,2.62,1.06,HEADWIND
3,180.30,D118 LA LLAGONNE,1631.91,2026-07-06 14:34:00+00:00,2026-07-06 15:02:00+00:00,1680,49.321,254.599,27.80,1.22,35.00,0.9829,1.18,0.31,LIGHT
3,184.00,Col de la Quillane,1711.46,2026-07-06 14:38:00+00:00,2026-07-06 15:06:00+00:00,1680,48.606,255.456,26.20,2.77,41.00,0.9802,1.09,2.54,CROSSWIND
3,187.30,Lac de Matemale,1550.43,2026-07-06 14:42:00+00:00,2026-07-06 15:11:00+00:00,1740,47.795,256.414,26.00,4.27,57.00,0.9989,2.56,3.42,CROSSWIND
3,188.90,MATEMALE (près) (D118-D52),1523.02,2026-07-06 14:44:00+00:00,2026-07-06 15:13:00+00:00,1740,47.437,256.831,27.80,4.27,57.00,0.9929,-1.90,3.82,CROSSWIND
3,191.20,D52 Carrefour D52-D32,1592.07,2026-07-06 14:47:00+00:00,2026-07-06 15:16:00+00:00,1740,46.916,257.452,27.40,3.75,46.00,0.9883,-1.62,3.38,CROSSWIND
3,192.00,D32 LES ANGLES (D32-VC) (entrée),1619.23,2026-07-06 14:48:00+00:00,2026-07-06 15:17:00+00:00,1740,46.742,257.662,27.80,3.75,46.00,0.9844,-3.72,0.45,TAILWIND
3,195.80,VC Pla del Mir,1792.10,2026-07-06 14:54:00+00:00,2026-07-06 15:23:00+00:00,1740,45.673,258.918,25.50,4.33,56.00,0.9722,-2.98,3.14,CROSSWIND
3,195.90,LES ANGLES,1797.76,2026-07-06 14:54:00+00:00,2026-07-06 15:23:00+00:00,1740,45.674,258.917,25.50,4.33,56.00,0.9715,-2.15,3.76,CROSSWIND
4,0.00,VC CARCASSONNE,99.48,2026-07-07 11:10:00+00:00,2026-07-07 11:10:00+00:00,0,67.323,151.988,37.00,2.91,63.00,1.1263,1.68,2.38,CROSSWIND
4,0.00,D6113 TRÈBES (D6113-D3),99.48,2026-07-07 11:24:00+00:00,2026-07-07 11:24:00+00:00,0,68.359,160.112,37.00,2.91,63.00,1.1263,1.68,2.38,CROSSWIND
4,0.00,D3 CARCASSONNE,99.48,2026-07-07 11:25:00+00:00,2026-07-07 11:25:00+00:00,0,68.420,160.716,37.00,2.91,63.00,1.1263,1.68,2.38,CROSSWIND
4,0.00,Carrefour VC-D6161,99.48,2026-07-07 11:17:00+00:00,2026-07-07 11:18:00+00:00,60,67.919,156.258,37.00,2.91,63.00,1.1263,1.68,2.38,CROSSWIND
4,0.00,La Cité,99.48,2026-07-07 11:16:00+00:00,2026-07-07 11:17:00+00:00,60,67.845,155.678,37.00,2.91,63.00,1.1263,1.68,2.38,CROSSWIND
4,0.00,D6161 Carrefour D6161-D6113,99.48,2026-07-07 11:19:00+00:00,2026-07-07 11:20:00+00:00,60,68.062,157.430,37.00,2.91,63.00,1.1263,1.68,2.38,CROSSWIND
4,1.70,FONTIÈS D'AUDE,109.26,2026-07-07 11:27:00+00:00,2026-07-07 11:27:00+00:00,0,68.549,161.964,36.90,2.73,66.00,1.1255,-0.06,2.73,CROSSWIND
4,4.60,Col de Bouc,146.47,2026-07-07 11:30:00+00:00,2026-07-07 11:31:00+00:00,60,68.761,164.135,36.70,2.77,49.00,1.1189,0.23,2.76,CROSSWIND
4,6.00,MONZE,140.28,2026-07-07 11:32:00+00:00,2026-07-07 11:33:00+00:00,60,68.866,165.378,36.40,2.15,62.00,1.1227,0.42,2.11,CROSSWIND
4,8.30,Carbonac,168.85,2026-07-07 11:35:00+00:00,2026-07-07 11:36:00+00:00,60,69.006,167.325,36.10,1.80,90.00,1.1202,1.79,0.14,LIGHT
4,10.70,Pradelles-en-Val (VAL-DE-DAGNE),196.57,2026-07-07 11:38:00+00:00,2026-07-07 11:39:00+00:00,60,69.123,169.303,36.00,1.75,121.00,1.1189,1.70,0.40,LIGHT
4,17.40,La Bedosse (près) (SERVIÈS-EN-VAL),191.66,2026-07-07 11:46:00+00:00,2026-07-07 11:48:00+00:00,120,69.387,174.858,36.20,1.71,97.00,1.1195,1.07,1.34,LIGHT
4,19.30,Villemagne (LAGRASSE),175.37,2026-07-07 11:48:00+00:00,2026-07-07 11:50:00+00:00,120,69.423,176.215,36.50,1.56,130.00,1.1205,1.20,1.00,LIGHT
4,26.30,Moulin de Boysede (LAGRASSE),118.29,2026-07-07 11:56:00+00:00,2026-07-07 11:59:00+00:00,180,69.445,181.947,36.40,1.66,123.00,1.1246,1.61,0.41,LIGHT
4,31.00,Carrefour D3-D23,141.54,2026-07-07 12:02:00+00:00,2026-07-07 12:05:00+00:00,180,69.395,185.894,37.60,1.81,96.00,1.1189,1.80,0.15,LIGHT
4,33.10,Forodonos (SAINT-PIERRE-DES-CHAMPS),189.31,2026-07-07 12:05:00+00:00,2026-07-07 12:08:00+00:00,180,69.338,187.894,37.00,2.01,84.00,1.1128,0.86,1.82,LIGHT
4,36.60,Carrefour D23-D613,290.95,2026-07-07 12:09:00+00:00,2026-07-07 12:13:00+00:00,240,69.226,190.859,36.20,2.37,118.00,1.1025,2.14,1.02,HEADWIND
4,38.60,D613 Bouttes (TALAIRAN),348.17,2026-07-07 12:11:00+00:00,2026-07-07 12:15:00+00:00,240,69.166,192.144,35.80,2.37,118.00,1.0978,0.57,2.30,CROSSWIND
4,40.30,Col de Villerouge,393.47,2026-07-07 12:13:00+00:00,2026-07-07 12:17:00+00:00,240,69.096,193.421,35.70,1.89,148.00,1.0985,1.22,1.44,LIGHT
4,41.50,VILLEROUGE-TERMENÈS,351.88,2026-07-07 12:15:00+00:00,2026-07-07 12:19:00+00:00,240,69.015,194.665,36.10,1.89,148.00,1.1021,-0.37,1.85,LIGHT
4,43.40,Col de la Tranchée,365.70,2026-07-07 12:17:00+00:00,2026-07-07 12:22:00+00:00,300,68.908,196.220,36.20,1.89,148.00,1.1011,0.77,1.72,LIGHT
4,44.20,FÉLINES TERMENÈS,341.26,2026-07-07 12:18:00+00:00,2026-07-07 12:23:00+00:00,300,68.862,196.833,36.20,2.44,145.00,1.0991,-0.76,2.32,CROSSWIND
4,48.20,Col de Bedos,479.46,2026-07-07 12:25:00+00:00,2026-07-07 12:31:00+00:00,360,68.438,201.370,35.60,2.19,137.00,1.0915,0.08,2.19,CROSSWIND
4,50.60,LAROQUE DE FA,445.02,2026-07-07 12:28:00+00:00,2026-07-07 12:34:00+00:00,360,68.240,203.124,35.00,2.22,144.00,1.0882,1.18,1.88,LIGHT
4,53.40,Col des Fourches,556.12,2026-07-07 12:31:00+00:00,2026-07-07 12:37:00+00:00,360,68.026,204.814,35.00,0.92,167.00,1.0819,0.00,0.92,LIGHT
4,54.30,MOUTHOUMET,547.20,2026-07-07 12:32:00+00:00,2026-07-07 12:38:00+00:00,360,67.954,205.377,35.20,0.92,167.00,1.0836,-0.16,0.91,LIGHT
4,58.10,Le Pont d'Orbieu (LANET),381.69,2026-07-07 12:36:00+00:00,2026-07-07 12:43:00+00:00,420,67.598,207.869,36.50,1.04,107.00,1.0941,0.65,0.81,LIGHT
4,61.20,ALBIÈRES (près),464.48,2026-07-07 12:42:00+00:00,2026-07-07 12:49:00+00:00,420,67.075,211.138,35.60,2.45,102.00,1.0816,-2.25,0.96,TAILWIND
4,64.90,Col du Paradis,615.79,2026-07-07 12:48:00+00:00,2026-07-07 12:57:00+00:00,540,66.391,214.748,35.60,2.32,263.00,1.0710,2.23,0.66,HEADWIND
4,70.80,ARQUES,360.05,2026-07-07 12:56:00+00:00,2026-07-07 13:04:00+00:00,480,65.590,218.388,38.50,3.32,263.00,1.0898,3.28,0.51,HEADWIND
4,73.30,La Parade,339.09,2026-07-07 12:59:00+00:00,2026-07-07 13:08:00+00:00,540,65.200,220.025,38.50,2.89,284.00,1.0916,2.89,0.15,HEADWIND
4,73.80,Pébrières (PEYROLLES),327.50,2026-07-07 12:59:00+00:00,2026-07-07 13:08:00+00:00,540,65.202,220.017,38.70,2.89,284.00,1.0945,1.72,2.33,CROSSWIND
4,74.50,Les Pontils (PEYROLLES),310.02,2026-07-07 13:00:00+00:00,2026-07-07 13:09:00+00:00,540,65.085,220.472,39.00,2.89,284.00,1.0952,2.80,0.70,HEADWIND
4,76.10,SERRES,274.89,2026-07-07 13:02:00+00:00,2026-07-07 13:11:00+00:00,540,64.856,221.381,39.30,2.84,309.00,1.0972,2.26,1.72,HEADWIND
4,77.30,Pachevan (près) (CASSAIGNES),264.51,2026-07-07 13:03:00+00:00,2026-07-07 13:13:00+00:00,600,64.682,222.056,38.90,3.26,310.00,1.0981,2.17,2.43,CROSSWIND
4,80.50,COUSTAUSSA (près),243.73,2026-07-07 13:07:00+00:00,2026-07-07 13:17:00+00:00,600,64.203,223.802,38.90,2.77,334.00,1.0996,0.14,2.77,CROSSWIND
4,82.00,COUIZA (D613-D118),233.44,2026-07-07 13:09:00+00:00,2026-07-07 13:19:00+00:00,600,63.953,224.650,39.10,2.77,334.00,1.1009,0.91,2.62,CROSSWIND
4,85.40,ESPÉRAZA,246.54,2026-07-07 13:13:00+00:00,2026-07-07 13:23:00+00:00,600,63.455,226.327,39.50,2.50,323.00,1.1005,0.24,2.49,CROSSWIND
4,86.30,D118 La Roquette,257.54,2026-07-07 13:14:00+00:00,2026-07-07 13:25:00+00:00,660,63.262,226.945,39.30,2.50,323.00,1.0981,-2.26,1.06,TAILWIND
4,86.80,Campagne-les-Bains,252.83,2026-07-07 13:15:00+00:00,2026-07-07 13:25:00+00:00,600,63.199,227.159,39.10,2.50,323.00,1.1003,-0.89,2.33,CROSSWIND
4,87.00,CAMPAGNE SUR AUDE,251.04,2026-07-07 13:15:00+00:00,2026-07-07 13:26:00+00:00,660,63.134,227.367,39.10,2.50,323.00,1.1000,-1.16,2.21,CROSSWIND
4,91.60,QUILLAN (D118-D117) (entrée),278.65,2026-07-07 13:20:00+00:00,2026-07-07 13:31:00+00:00,660,62.481,229.401,38.90,2.16,13.00,1.0971,-0.70,2.04,CROSSWIND
4,93.40,QUILLAN,281.10,2026-07-07 13:23:00+00:00,2026-07-07 13:34:00+00:00,660,62.073,230.600,39.30,2.24,10.00,1.0961,-2.24,0.05,TAILWIND
4,96.80,GINOLES (près),453.11,2026-07-07 13:29:00+00:00,2026-07-07 13:41:00+00:00,720,61.155,233.034,37.50,2.12,8.00,1.0796,-1.77,1.17,LIGHT
4,99.20,Col du Portel (près) (D117-D59),589.15,2026-07-07 13:33:00+00:00,2026-07-07 13:46:00+00:00,780,60.489,234.656,36.50,2.12,8.00,1.0685,0.51,2.06,CROSSWIND
4,100.30,D59 Carrefour D59-D613,655.28,2026-07-07 13:35:00+00:00,2026-07-07 13:48:00+00:00,780,60.194,235.361,35.40,2.12,8.00,1.0619,1.74,1.21,LIGHT
4,104.10,D613 COUDONS,844.71,2026-07-07 13:42:00+00:00,2026-07-07 13:56:00+00:00,840,59.069,237.910,33.50,3.36,330.00,1.0492,-0.97,3.22,CROSSWIND
4,104.90,Col de Coudons,874.90,2026-07-07 13:44:00+00:00,2026-07-07 13:58:00+00:00,840,58.761,238.556,33.40,3.36,330.00,1.0475,1.60,2.96,CROSSWIND
4,108.40,Lapeyre (BELVIS),884.89,2026-07-07 13:48:00+00:00,2026-07-07 14:02:00+00:00,840,58.156,239.845,33.90,3.16,325.00,1.0447,-1.86,2.56,CROSSWIND
4,116.00,ESPEZEL,896.28,2026-07-07 13:57:00+00:00,2026-07-07 14:12:00+00:00,900,56.685,242.705,33.60,4.65,341.00,1.0452,-3.98,2.41,TAILWIND
4,118.00,D829 ROQUEFEUIL (près) (D613-D29),916.22,2026-07-07 13:59:00+00:00,2026-07-07 14:15:00+00:00,960,56.287,243.415,33.40,4.24,352.00,1.0435,1.07,4.10,CROSSWIND
4,120.30,D29 Hameau de Larémassadou,878.01,2026-07-07 14:02:00+00:00,2026-07-07 14:18:00+00:00,960,55.789,244.250,33.80,4.54,346.00,1.0472,4.22,1.66,HEADWIND
4,125.40,D16 Col de la Croix des Morts,898.29,2026-07-07 14:08:00+00:00,2026-07-07 14:25:00+00:00,1020,54.714,246.011,33.40,2.91,344.00,1.0471,1.46,2.52,CROSSWIND
4,132.20,BÉLESTA (D16-D9),506.53,2026-07-07 14:17:00+00:00,2026-07-07 14:33:00+00:00,960,53.297,248.222,36.90,2.73,352.00,1.0788,2.19,1.63,HEADWIND
4,133.50,D9 Fontaine de Fontestorbes,508.89,2026-07-07 14:18:00+00:00,2026-07-07 14:35:00+00:00,1020,53.051,248.611,36.50,2.73,352.00,1.0774,-2.73,0.08,TAILWIND
4,134.30,La Barraque,516.63,2026-07-07 14:19:00+00:00,2026-07-07 14:36:00+00:00,1020,52.887,248.864,36.50,2.73,352.00,1.0770,0.17,2.72,CROSSWIND
4,135.20,FOUGAX-ET-BARRINEUF,530.12,2026-07-07 14:20:00+00:00,2026-07-07 14:38:00+00:00,1080,52.638,249.241,36.60,2.73,352.00,1.0760,-0.81,2.61,CROSSWIND
4,137.90,Plaine Saint-Nicolas,563.96,2026-07-07 14:24:00+00:00,2026-07-07 14:42:00+00:00,1080,51.968,250.224,36.00,2.61,356.00,1.0697,2.25,1.32,HEADWIND
4,141.70,Serrelongue (près) (BÉNAIX),691.99,2026-07-07 14:30:00+00:00,2026-07-07 14:49:00+00:00,1140,50.868,251.788,34.30,3.32,339.00,1.0583,2.13,2.55,CROSSWIND
4,144.90,MONTSÉGUR,897.98,2026-07-07 14:37:00+00:00,2026-07-07 14:56:00+00:00,1140,49.652,253.436,32.40,3.00,358.00,1.0350,2.64,1.43,HEADWIND
4,146.70,Col de Montségur,1049.23,2026-07-07 14:41:00+00:00,2026-07-07 15:01:00+00:00,1200,48.866,254.449,32.70,3.00,358.00,1.0391,-1.15,2.77,CROSSWIND
4,150.90,MONTFERRIER,708.05,2026-07-07 14:46:00+00:00,2026-07-07 15:06:00+00:00,1200,47.992,255.525,35.20,2.60,358.00,1.0649,2.51,0.69,HEADWIND
4,153.10,VILLENEUVE-D'OLMES,620.11,2026-07-07 14:48:00+00:00,2026-07-07 15:09:00+00:00,1260,47.530,256.083,35.60,2.39,327.00,1.0701,0.02,2.39,CROSSWIND
4,155.20,Les Chaubets (D9-D117),586.03,2026-07-07 14:51:00+00:00,2026-07-07 15:12:00+00:00,1260,46.982,256.730,36.60,2.69,338.00,1.0727,2.50,0.99,HEADWIND
4,156.00,D117 LAVELANET (D117-VC-D10),567.74,2026-07-07 14:52:00+00:00,2026-07-07 15:13:00+00:00,1260,46.798,256.945,37.20,3.16,342.00,1.0735,1.50,2.78,CROSSWIND
4,160.30,D10 RAISSAC,580.44,2026-07-07 14:57:00+00:00,2026-07-07 15:19:00+00:00,1320,45.836,258.066,35.70,3.01,339.00,1.0745,1.70,2.48,CROSSWIND
4,162.80,Tanière,513.91,2026-07-07 15:00:00+00:00,2026-07-07 15:22:00+00:00,1320,45.313,258.662,36.40,3.20,360.00,1.0818,2.68,1.75,HEADWIND
4,164.40,ILHAT (près),455.62,2026-07-07 15:02:00+00:00,2026-07-07 15:24:00+00:00,1320,44.962,259.055,37.30,2.42,336.00,1.0836,2.12,1.17,HEADWIND
4,164.70,Rapy (D10-D1),446.38,2026-07-07 15:02:00+00:00,2026-07-07 15:24:00+00:00,1320,44.964,259.053,37.20,2.42,336.00,1.0820,2.38,0.44,HEADWIND
4,166.50,Le Carol (ROQUEFORT-LES-CASCADES),478.41,2026-07-07 15:04:00+00:00,2026-07-07 15:27:00+00:00,1380,44.526,259.544,36.50,2.22,352.00,1.0799,-2.20,0.31,TAILWIND
4,169.40,Le Pradet (ROQUEFORT-LES-CASCADES),544.40,2026-07-07 15:08:00+00:00,2026-07-07 15:30:00+00:00,1320,43.916,260.221,36.30,2.44,341.00,1.0752,-0.08,2.44,CROSSWIND
4,173.20,Le Sabarthès (L'HERM),511.84,2026-07-07 15:12:00+00:00,2026-07-07 15:35:00+00:00,1380,43.131,261.075,37.00,2.28,337.00,1.0766,1.27,1.90,LIGHT
4,176.90,Le Général (ARABAUX),427.94,2026-07-07 15:17:00+00:00,2026-07-07 15:40:00+00:00,1380,42.254,262.019,37.30,3.09,331.00,1.0837,2.71,1.49,HEADWIND
4,178.10,Le Barbié (ARABAUX),401.71,2026-07-07 15:18:00+00:00,2026-07-07 15:42:00+00:00,1440,41.991,262.303,37.90,3.28,348.00,1.0871,1.60,2.86,CROSSWIND
4,179.80,FOIX (D1-D919-D117) (entrée),415.35,2026-07-07 15:20:00+00:00,2026-07-07 15:44:00+00:00,1440,41.641,262.668,37.70,3.28,348.00,1.0860,0.79,3.18,CROSSWIND
4,181.90,D117 FOIX,386.09,2026-07-07 15:23:00+00:00,2026-07-07 15:47:00+00:00,1440,41.103,263.246,38.60,3.24,351.00,1.0858,-0.03,3.24,CROSSWIND
5,0.00,D929 Passage à niveau N° 125.,593.11,2026-07-08 12:12:00+00:00,2026-07-08 12:12:00+00:00,0,69.232,185.574,30.90,3.54,8.00,1.0838,3.44,0.83,HEADWIND
5,0.00,VC LANNEMEZAN (VC-D939-D817-D10),593.11,2026-07-08 12:05:00+00:00,2026-07-08 12:05:00+00:00,0,69.306,181.009,30.90,3.54,8.00,1.0838,3.44,0.83,HEADWIND
5,0.00,D10 Passage à niveau N° 126.,593.11,2026-07-08 12:10:00+00:00,2026-07-08 12:10:00+00:00,0,69.263,184.273,30.90,3.54,8.00,1.0838,3.44,0.83,HEADWIND
5,0.00,Carrefour D10-D929,593.11,2026-07-08 12:11:00+00:00,2026-07-08 12:11:00+00:00,0,69.249,184.924,30.90,3.54,8.00,1.0838,3.44,0.83,HEADWIND
5,0.00,LANNEMEZAN,593.11,2026-07-08 12:15:00+00:00,2026-07-08 12:15:00+00:00,0,69.169,187.518,30.90,3.54,8.00,1.0838,3.44,0.83,HEADWIND
5,1.00,UGLAS (près),575.70,2026-07-08 12:16:00+00:00,2026-07-08 12:16:00+00:00,0,69.134,188.173,30.70,3.54,8.00,1.0862,3.45,0.79,HEADWIND
5,1.80,Bordes Plégades (RÉJAUMONT),567.56,2026-07-08 12:17:00+00:00,2026-07-08 12:17:00+00:00,0,69.099,188.824,31.10,3.52,353.00,1.0860,3.11,1.65,HEADWIND
5,6.10,TAJAN (près),533.05,2026-07-08 12:23:00+00:00,2026-07-08 12:23:00+00:00,0,68.852,192.682,30.00,2.38,15.00,1.0954,2.37,0.23,HEADWIND
5,9.30,MONLONG,456.38,2026-07-08 12:27:00+00:00,2026-07-08 12:28:00+00:00,60,68.624,195.532,30.70,2.38,15.00,1.1076,2.18,0.95,HEADWIND
5,11.50,La Plaine,374.81,2026-07-08 12:30:00+00:00,2026-07-08 12:31:00+00:00,60,68.449,197.405,30.70,2.24,10.00,1.1134,2.06,0.89,HEADWIND
5,12.80,GAUSSAN (près),356.70,2026-07-08 12:31:00+00:00,2026-07-08 12:33:00+00:00,120,68.353,198.333,30.80,2.11,5.00,1.1149,1.86,1.00,LIGHT
5,13.40,La Bourie (LARAN),350.42,2026-07-08 12:32:00+00:00,2026-07-08 12:34:00+00:00,120,68.289,198.945,30.90,2.11,5.00,1.1157,1.86,1.00,LIGHT
5,14.80,Le Goua (près) (MONLÉON-MAGNOAC),329.78,2026-07-08 12:34:00+00:00,2026-07-08 12:36:00+00:00,120,68.153,200.147,31.00,2.11,5.00,1.1178,2.06,0.44,HEADWIND
5,16.40,Cantaou (CIZOS),311.84,2026-07-08 12:36:00+00:00,2026-07-08 12:38:00+00:00,120,68.007,201.336,31.10,2.00,360.00,1.1173,1.93,0.52,LIGHT
5,20.30,CASTELNAU-MAGNOAC (D929-D632),315.47,2026-07-08 12:41:00+00:00,2026-07-08 12:43:00+00:00,120,67.636,204.205,31.10,2.00,357.00,1.1172,1.92,0.57,LIGHT
5,22.20,D632 Lac du Magnoac (LARROQUE),322.36,2026-07-08 12:43:00+00:00,2026-07-08 12:46:00+00:00,180,67.446,205.587,31.10,2.01,354.00,1.1193,1.68,1.11,LIGHT
5,24.40,PUNTOUS,300.15,2026-07-08 12:46:00+00:00,2026-07-08 12:49:00+00:00,180,67.210,207.234,31.10,2.10,357.00,1.1212,1.06,1.81,LIGHT
5,25.90,La Rivière,289.68,2026-07-08 12:48:00+00:00,2026-07-08 12:51:00+00:00,180,67.044,208.302,30.80,2.10,357.00,1.1201,0.35,2.07,CROSSWIND
5,29.80,Lac de Puydarrieux (près) (PUYDARRIEUX),274.60,2026-07-08 12:53:00+00:00,2026-07-08 12:56:00+00:00,180,66.609,210.919,30.80,2.00,360.00,1.1177,0.24,1.99,LIGHT
5,35.10,TRIE-SUR-BAÏSE (D632-D939),239.30,2026-07-08 13:00:00+00:00,2026-07-08 13:04:00+00:00,240,65.860,214.713,32.80,2.43,9.00,1.1187,0.47,2.38,CROSSWIND
5,37.70,D939 Montine (près) (FONTRAILLES),228.96,2026-07-08 13:03:00+00:00,2026-07-08 13:08:00+00:00,300,65.464,216.439,32.80,2.42,7.00,1.1201,2.42,0.08,HEADWIND
5,40.10,Montagnan (BARCUGNAN),223.13,2026-07-08 13:06:00+00:00,2026-07-08 13:11:00+00:00,300,65.113,217.876,32.90,2.31,5.00,1.1215,2.29,0.29,HEADWIND
5,41.60,Tire-Houec (près) (MANAS-BASTANOUS),217.06,2026-07-08 13:08:00+00:00,2026-07-08 13:13:00+00:00,300,64.874,218.818,33.00,2.10,3.00,1.1219,2.08,0.28,HEADWIND
5,42.70,La Carrère (BARCUGNAN),209.87,2026-07-08 13:09:00+00:00,2026-07-08 13:14:00+00:00,300,64.749,219.277,33.00,2.10,3.00,1.1216,2.09,0.23,HEADWIND
5,48.10,SAINT-MICHEL,181.32,2026-07-08 13:16:00+00:00,2026-07-08 13:22:00+00:00,360,63.813,222.673,33.20,2.10,357.00,1.1256,0.00,2.10,CROSSWIND
5,54.60,BERDOUES,162.96,2026-07-08 13:25:00+00:00,2026-07-08 13:31:00+00:00,360,62.626,226.422,33.20,1.60,356.00,1.1269,1.58,0.26,LIGHT
